,gameDate,possessionTeam,defensiveTeam,defensiveTeamQt,ballCarrierDisplayName,heightInCm,weightInKg,position,ballCarrierAge,quarter,down,gameClock,gameClockInSeconds,yardsToGo,preSnapHomeScore,preSnapVisitorScore,signedScoreDiff,absoluteYardlineNumber,offenseFormation,offenseFormationQt,defendersInTheBox,prePenaltyPlayResult,playNullifiedByPenalty,playResult
6014,11/06/2022,IND,NE,22,Sam Ehlinger,190.5,106.59,QB,,2,1,1:34,94,10,13,0,-13,40,SHOTGUN,5,6.0,5,N,5
6015,09/18/2022,SF,SEA,28,Brandon Aiyuk,185.4,93.44,WR,24.0,2,2,12:48,768,14,6,0,6,44,EMPTY,1,4.0,12,N,12
6016,10/23/2022,GB,WAS,32,Robert Tonyan,195.6,107.5,TE,28.0,1,1,11:00,660,10,0,0,0,68,SHOTGUN,5,7.0,6,N,6
6017,10/30/2022,SEA,NYG,24,Tyler Lockett,177.8,82.55,WR,30.0,2,4,14:17,857,1,0,0,0,92,SHOTGUN,5,7.0,4,N,4
6018,10/23/2022,LAC,SEA,28,Justin Herbert,198.1,107.5,QB,24.0,3,1,1:06,66,10,14,27,-13,35,I_FORM,2,7.0,4,N,4
6019,10/23/2022,GB,WAS,32,Allen Lazard,195.6,102.97,WR,26.0,2,1,1:49,109,19,10,14,4,78,SHOTGUN,5,6.0,8,N,8
6020,09/25/2022,LAC,JAX,15,Josh Palmer,188.0,95.25,WR,,4,3,1:18,78,12,10,38,-28,44,SHOTGUN,5,6.0,13,N,13
6021,10/06/2022,DEN,IND,14,Melvin Gordon,185.4,97.52,RB,29.0,2,3,12:41,761,1,3,0,3,44,SINGLEBACK,6,8.0,3,N,3
6022,10/23/2022,ATL,CIN,7,Tyler Allgeier,180.3,99.79,RB,,3,1,15:00,900,10,28,17,-11,85,I_FORM,2,7.0,1,N,1
6023,10/09/2022,DAL,LA,17,CeeDee Lamb,188.0,85.73,WR,23.0,1,2,2:55,175,9,3,9,6,54,SHOTGUN,5,7.0,4,N,4
6024,09/22/2022,CLE,PIT,27,Jacoby Brissett,193.0,106.59,QB,29.0,4,3,12:13,733,1,16,14,2,96,I_FORM,2,7.0,6,N,6
6025,10/02/2022,NYJ,PIT,27,Michael Carter,177.8,90.72,RB,,4,2,12:49,769,7,20,10,-10,88,SHOTGUN,5,6.0,1,N,1
6026,10/16/2022,GB,NYJ,25,Juwann Winfree,190.5,97.52,WR,26.0,4,2,10:39,639,7,10,24,-14,80,SHOTGUN,5,6.0,3,Y,-10
6027,09/19/2022,TEN,BUF,4,Hassan Haskins,185.4,99.79,RB,,3,1,2:17,137,10,41,7,-34,45,SHOTGUN,5,6.0,3,N,3
6028,09/25/2022,HOU,CHI,6,Dameon Pierce,177.8,97.52,RB,,2,1,9:03,543,10,10,7,-3,93,SINGLEBACK,6,7.0,9,N,9
6029,10/16/2022,JAX,IND,14,Travis Etienne,177.8,90.72,RB,,4,1,4:12,252,10,26,21,-5,25,SINGLEBACK,6,6.0,8,N,8
6030,10/02/2022,NYJ,PIT,27,Breece Hall,185.4,99.79,RB,,1,2,9:17,557,7,0,0,0,22,SHOTGUN,5,6.0,0,N,0
6031,10/30/2022,CHI,DAL,9,Khalil Herbert,175.3,96.16,RB,,2,1,10:50,650,10,21,7,-14,35,SHOTGUN,5,7.0,1,N,1
6032,10/09/2022,MIA,NYJ,25,Raheem Mostert,177.8,89.36,RB,30.0,3,1,0:22,22,10,19,17,-2,31,SHOTGUN,5,7.0,4,N,4
6033,10/24/2022,NE,CHI,6,Rhamondre Stevenson,182.9,111.58,RB,,1,1,0:51,51,10,0,10,-10,48,SINGLEBACK,6,8.0,4,N,4
6034,10/30/2022,MIN,ARI,1,Dalvin Cook,177.8,95.25,RB,27.0,1,2,12:34,754,3,0,0,0,54,I_FORM,2,8.0,5,N,5
6035,10/02/2022,KC,TB,30,Isiah Pacheco,180.3,97.52,RB,,1,1,6:50,410,10,3,7,4,51,SINGLEBACK,6,8.0,8,N,8
6036,10/23/2022,JAX,NYG,24,Evan Engram,190.5,108.86,TE,28.0,4,3,14:26,866,10,17,13,4,69,EMPTY,1,5.0,12,N,12
6037,10/09/2022,NYG,GB,12,David Sills,190.5,95.25,WR,26.0,3,2,9:36,576,10,20,10,-10,34,SHOTGUN,5,6.0,7,N,7
6038,11/06/2022,CAR,CIN,7,Raheem Blackshear,175.3,88.0,RB,,2,2,14:01,841,8,14,0,-14,83,SHOTGUN,5,6.0,5,N,5
6039,09/18/2022,DEN,HOU,13,Jerry Jeudy,185.4,87.09,WR,23.0,1,1,6:44,404,1,0,0,0,65,SINGLEBACK,6,7.0,1,N,1
6040,10/06/2022,DEN,IND,14,Courtland Sutton,193.0,97.98,WR,26.0,3,2,8:12,492,8,6,6,0,83,SHOTGUN,5,6.0,51,N,51
6041,10/02/2022,PIT,NYJ,25,Najee Harris,188.0,104.33,RB,,2,1,12:31,751,10,0,10,-10,35,SHOTGUN,5,6.0,3,N,3
6042,10/09/2022,LA,DAL,9,Cam Akers,180.3,96.16,RB,23.0,2,1,7:59,479,10,10,16,-6,35,SINGLEBACK,6,7.0,-3,N,-3
6043,09/25/2022,CHI,HOU,13,Khalil Herbert,175.3,96.16,RB,,2,2,0:54,54,12,13,14,-1,102,SHOTGUN,5,6.0,11,N,11
6044,10/27/2022,TB,BAL,3,Chris Godwin,185.4,94.8,WR,26.0,4,2,15:00,900,6,10,17,-7,81,SHOTGUN,5,6.0,7,N,7
6045,10/03/2022,SF,LA,17,Kyle Juszczyk,185.4,108.86,FB,31.0,3,2,1:42,102,2,14,9,5,27,I_FORM,2,6.0,9,N,9
6046,09/11/2022,DAL,TB,30,Dalton Schultz,195.6,109.77,TE,26.0,4,2,14:43,883,16,3,19,-16,55,SHOTGUN,5,6.0,13,N,13
6047,10/23/2022,MIA,PIT,27,Tyreek Hill,177.8,83.91,WR,28.0,1,1,13:49,829,10,0,0,0,50,EMPTY,1,6.0,17,N,17
6048,10/30/2022,NO,LV,19,Taysom Hill,188.0,100.24,TE,32.0,3,1,5:11,311,10,24,0,24,54,WILDCAT,7,6.0,-1,N,-1
6049,09/11/2022,TB,DAL,9,Russell Gage,182.9,83.46,WR,26.0,4,1,10:31,631,10,3,19,16,83,SHOTGUN,5,7.0,7,N,7
6050,09/11/2022,SF,CHI,6,Trey Lance,193.0,102.51,QB,,4,1,11:14,674,10,13,10,-3,46,PISTOL,4,6.0,1,N,1
6051,10/16/2022,CIN,NO,23,Samaje Perine,180.3,108.86,RB,27.0,1,1,3:01,181,10,7,0,-7,86,SHOTGUN,5,6.0,5,N,5
6052,11/07/2022,NO,BAL,3,Taysom Hill,188.0,100.24,TE,32.0,1,1,1:20,80,10,0,7,-7,90,WILDCAT,7,6.0,3,Y,-10
6053,10/16/2022,NYJ,GB,12,Breece Hall,185.4,99.79,RB,,1,2,9:30,570,1,0,0,0,77,SINGLEBACK,6,7.0,2,N,2
6054,11/06/2022,CAR,CIN,7,Raheem Blackshear,175.3,88.0,RB,,4,1,12:48,768,10,42,7,-35,24,SHOTGUN,5,6.0,3,N,3
6055,10/17/2022,LAC,DEN,10,Sony Michel,180.3,97.52,RB,27.0,1,1,1:45,105,10,0,10,-10,92,I_FORM,2,7.0,3,N,3
6056,09/11/2022,NYG,TEN,31,Matt Breida,177.8,86.18,RB,27.0,2,2,4:56,296,6,13,0,-13,75,SHOTGUN,5,6.0,3,N,3
6057,10/02/2022,TB,KC,16,Mike Evans,195.6,104.78,WR,29.0,3,1,4:39,279,10,17,38,-21,74,SHOTGUN,5,5.0,15,N,15
6058,09/19/2022,MIN,PHI,26,Justin Jefferson,190.5,87.09,WR,,2,1,6:20,380,10,14,7,-7,36,SHOTGUN,5,6.0,7,N,7
6059,09/18/2022,NYJ,CLE,8,Garrett Wilson,182.9,87.09,WR,,3,2,1:45,105,11,17,14,-3,89,SINGLEBACK,6,6.0,31,N,31
6060,10/02/2022,PHI,JAX,15,Jalen Hurts,188.0,98.88,QB,24.0,2,3,10:04,604,16,0,14,-14,26,SHOTGUN,5,5.0,13,N,13
6061,11/06/2022,LV,JAX,15,Josh Jacobs,177.8,99.79,RB,24.0,2,1,1:51,111,10,7,17,10,71,SHOTGUN,5,6.0,12,N,12
6062,11/06/2022,CHI,MIA,20,N'Keal Harry,193.0,102.06,WR,24.0,2,2,5:25,325,7,10,21,-11,52,SHOTGUN,5,6.0,6,N,6
6063,09/11/2022,NYG,TEN,31,Daniel Jones,195.6,99.79,QB,25.0,2,1,0:31,31,10,13,0,-13,88,SHOTGUN,5,5.0,11,N,11
6064,11/06/2022,CIN,CAR,5,Hayden Hurst,193.0,111.13,TE,29.0,2,1,1:57,117,10,28,0,28,42,SHOTGUN,5,6.0,5,N,5
6065,10/27/2022,TB,BAL,3,Mike Evans,195.6,104.78,WR,29.0,4,1,6:55,415,10,13,24,-11,85,SHOTGUN,5,6.0,7,N,7
6066,10/23/2022,JAX,NYG,24,Tim Jones,185.4,91.63,WR,,2,1,0:23,23,10,11,13,-2,67,SHOTGUN,5,7.0,7,N,7
6067,10/31/2022,CLE,CIN,7,Nick Chubb,180.3,102.06,RB,26.0,1,1,8:56,536,10,0,0,0,45,SINGLEBACK,6,8.0,1,N,1
6068,09/18/2022,PIT,NE,22,George Pickens,190.5,90.72,WR,,2,1,0:22,22,10,3,10,-7,35,SHOTGUN,5,6.0,23,N,23
6069,09/15/2022,LAC,KC,16,Austin Ekeler,177.8,90.72,RB,27.0,4,2,9:49,589,7,24,17,-7,82,SINGLEBACK,6,6.0,5,N,5
6070,10/09/2022,PIT,BUF,4,Chase Claypool,193.0,102.97,WR,24.0,4,1,2:28,148,10,38,3,-35,32,SHOTGUN,5,6.0,4,N,4
6071,10/16/2022,BAL,NYG,24,Kenyan Drake,185.4,95.71,RB,28.0,1,2,4:54,294,9,0,0,0,93,SHOTGUN,5,8.0,4,N,4
6072,10/09/2022,JAX,HOU,13,Travis Etienne,177.8,90.72,RB,,3,2,12:09,729,4,6,6,0,87,SHOTGUN,5,6.0,0,N,0
6073,10/30/2022,GB,BUF,4,Aaron Rodgers,188.0,102.06,QB,38.0,4,2,7:20,440,10,27,10,-17,62,EMPTY,1,7.0,11,N,11
6074,09/11/2022,IND,HOU,13,Jonathan Taylor,180.3,100.24,RB,23.0,4,3,0:25,25,3,20,20,0,52,SHOTGUN,5,6.0,2,N,2
6075,09/15/2022,LAC,KC,16,Josh Palmer,188.0,95.25,WR,,4,1,13:12,792,10,17,17,0,57,SINGLEBACK,6,7.0,3,N,3
6076,09/26/2022,DAL,NYG,24,Ezekiel Elliott,182.9,103.42,RB,27.0,1,2,7:04,424,4,0,0,0,67,SINGLEBACK,6,8.0,6,N,11
6077,09/18/2022,ATL,LA,17,Drake London,195.6,95.25,WR,,4,2,2:44,164,3,31,25,-6,80,PISTOL,4,6.0,9,N,9
6078,09/26/2022,DAL,NYG,24,Tony Pollard,182.9,94.8,RB,25.0,4,2,3:32,212,7,16,23,7,38,SHOTGUN,5,6.0,10,N,10
6079,10/02/2022,MIN,NO,23,Dalvin Cook,177.8,95.25,RB,27.0,1,3,9:49,589,2,0,0,0,96,EMPTY,1,5.0,9,N,9
6080,10/16/2022,ARI,SEA,28,Eno Benjamin,177.8,95.25,RB,23.0,1,1,3:48,228,10,3,3,0,58,SHOTGUN,5,6.0,3,N,3
6081,10/09/2022,PHI,ARI,1,Dallas Goedert,195.6,116.12,TE,27.0,4,3,4:28,268,12,17,17,0,74,SHOTGUN,5,6.0,16,N,16
6082,10/16/2022,JAX,IND,14,James Robinson,177.8,99.79,RB,24.0,4,1,12:42,762,10,26,21,-5,94,SHOTGUN,5,6.0,3,N,3
6083,10/16/2022,CAR,LA,17,Christian McCaffrey,180.3,92.99,RB,26.0,4,1,4:19,259,10,24,10,-14,77,SHOTGUN,5,6.0,1,N,1
6084,10/30/2022,NYJ,NE,22,Denzel Mims,190.5,94.35,WR,25.0,4,1,3:35,215,10,10,22,-12,22,SHOTGUN,5,6.0,63,N,63
6085,09/25/2022,KC,IND,14,Travis Kelce,195.6,117.93,TE,32.0,2,2,2:13,133,1,10,6,-4,108,EMPTY,1,7.0,1,N,1
6086,09/11/2022,ATL,NO,23,Olamide Zaccheaus,172.7,87.54,WR,25.0,1,1,5:44,344,10,3,7,-4,35,SINGLEBACK,6,7.0,22,N,18
6087,09/11/2022,JAX,WAS,32,James Robinson,177.8,99.79,RB,24.0,1,1,14:56,896,10,0,0,0,80,SINGLEBACK,6,6.0,2,Y,-5
6088,10/30/2022,PIT,PHI,26,Steven Sims,177.8,79.83,WR,25.0,4,2,14:25,865,9,28,13,-15,57,SINGLEBACK,6,6.0,11,N,11
6089,09/25/2022,IND,KC,16,Jonathan Taylor,180.3,100.24,RB,23.0,4,2,8:02,482,6,13,17,-4,38,SHOTGUN,5,6.0,3,N,3
6090,09/11/2022,LAC,LV,19,Austin Ekeler,177.8,90.72,RB,27.0,4,2,1:46,106,4,24,19,5,88,SINGLEBACK,6,8.0,2,N,2
6091,09/25/2022,KC,IND,14,Marquez Valdes-Scantling,193.0,93.89,WR,27.0,4,2,0:14,14,10,20,17,-3,80,SHOTGUN,5,4.0,24,N,24
6092,10/30/2022,NYJ,NE,22,Michael Carter,177.8,90.72,RB,,4,1,13:38,818,10,10,19,-9,42,SHOTGUN,5,6.0,11,N,11
6093,10/09/2022,SF,CAR,5,Jeffery Wilson,182.9,88.0,RB,26.0,1,2,9:22,562,1,0,7,7,86,I_FORM,2,8.0,1,N,1
6094,10/09/2022,LA,DAL,9,Ben Skowronek,190.5,99.79,WR,,4,1,1:56,116,10,10,22,-12,41,EMPTY,1,6.0,3,N,3
6095,10/09/2022,NO,SEA,28,Mark Ingram,175.3,97.52,RB,32.0,4,2,12:15,735,3,31,25,6,50,SINGLEBACK,6,7.0,0,N,0
6096,11/06/2022,CAR,CIN,7,Raheem Blackshear,175.3,88.0,RB,,4,1,2:21,141,10,42,14,-28,85,SHOTGUN,5,6.0,3,N,3
6097,09/11/2022,PHI,DET,11,A.J. Brown,182.9,102.51,WR,25.0,2,3,0:46,46,4,14,21,7,68,SHOTGUN,5,7.0,54,N,54
6098,09/11/2022,IND,HOU,13,Jonathan Taylor,180.3,100.24,RB,23.0,3,3,7:05,425,10,20,3,-17,85,SHOTGUN,5,6.0,4,N,4
6099,10/09/2022,ARI,PHI,26,Eno Benjamin,177.8,95.25,RB,23.0,4,2,13:38,818,1,10,17,-7,80,SHOTGUN,5,5.0,0,N,0
6100,09/25/2022,DET,MIN,21,Jamaal Williams,182.9,96.62,RB,27.0,1,4,1:53,113,1,0,7,7,65,SINGLEBACK,6,6.0,5,N,5
6101,09/25/2022,NE,BAL,3,Rhamondre Stevenson,182.9,111.58,RB,,3,1,7:34,454,10,20,21,-1,43,SINGLEBACK,6,7.0,3,N,3
6102,10/23/2022,TB,CAR,5,Cade Otton,195.6,113.4,TE,,4,1,8:59,539,10,21,3,-18,41,SHOTGUN,5,6.0,4,N,4
6103,10/16/2022,NO,CIN,7,Alvin Kamara,177.8,97.52,RB,27.0,3,1,9:12,552,10,20,14,6,42,I_FORM,2,8.0,12,N,12
6104,09/18/2022,MIA,BAL,3,Chase Edmonds,175.3,95.25,RB,26.0,4,2,0:46,46,1,38,35,-3,75,SHOTGUN,5,6.0,28,N,28
6105,09/25/2022,NE,BAL,3,DeVante Parker,190.5,97.98,WR,29.0,1,1,2:54,174,10,0,7,-7,70,SINGLEBACK,6,6.0,40,N,40
6106,10/02/2022,DAL,WAS,32,Tony Pollard,182.9,94.8,RB,25.0,3,1,10:38,638,10,12,7,5,97,SINGLEBACK,6,6.0,-2,N,-2
6107,10/06/2022,DEN,IND,14,Jerry Jeudy,185.4,87.09,WR,23.0,3,2,1:14,74,3,9,6,3,81,SHOTGUN,5,6.0,5,N,5
6108,09/25/2022,PHI,WAS,32,DeVonta Smith,185.4,74.84,WR,,3,2,10:19,619,7,0,24,24,86,PISTOL,4,6.0,13,N,13
6109,09/25/2022,NE,BAL,3,Damien Harris,180.3,97.52,RB,25.0,4,2,9:53,593,14,26,31,-5,24,SHOTGUN,5,6.0,4,N,4
6110,09/25/2022,BAL,NE,22,J.K. Dobbins,177.8,97.07,RB,23.0,3,1,9:30,570,6,20,14,-6,16,SHOTGUN,5,6.0,4,N,4
6111,10/31/2022,CIN,CLE,8,Chris Evans,180.3,97.98,RB,,1,3,12:38,758,5,0,0,0,40,EMPTY,1,4.0,26,N,26
6112,09/18/2022,MIA,BAL,3,Mike Gesicki,198.1,114.31,TE,26.0,4,1,13:00,780,10,35,14,-21,100,SHOTGUN,5,6.0,8,N,8
6113,10/23/2022,BAL,CLE,8,Gus Edwards,185.4,107.95,RB,27.0,2,2,5:23,323,8,6,10,-4,57,SHOTGUN,5,6.0,6,N,6
6114,09/11/2022,JAX,WAS,32,Christian Kirk,180.3,90.72,WR,25.0,4,2,1:25,85,15,28,22,-6,50,SHOTGUN,5,6.0,4,N,4
6115,10/09/2022,SEA,NO,23,Rashaad Penny,180.3,99.79,RB,26.0,1,1,8:19,499,10,3,0,-3,55,SINGLEBACK,6,7.0,1,N,1
6116,10/09/2022,MIA,NYJ,25,Durham Smythe,198.1,117.93,TE,27.0,2,2,0:06,6,1,19,7,-12,109,WILDCAT,7,8.0,1,N,1
6117,09/11/2022,PIT,CIN,7,Jaylen Warren,172.7,102.06,RB,,5,1,10:00,600,10,20,20,0,35,SINGLEBACK,6,6.0,2,N,2
6118,10/30/2022,PHI,PIT,27,Dallas Goedert,195.6,116.12,TE,27.0,1,4,10:51,651,2,0,0,0,66,SHOTGUN,5,8.0,5,N,5
6119,10/16/2022,IND,JAX,15,Deon Jackson,182.9,99.79,RB,,3,1,1:09,69,10,19,21,-2,76,SHOTGUN,5,7.0,2,N,2
6120,09/19/2022,BUF,TEN,31,Isaiah McKenzie,172.7,78.47,WR,27.0,3,2,9:10,550,10,24,7,17,66,SHOTGUN,5,6.0,9,N,9
6121,10/30/2022,JAX,DEN,10,Travis Etienne,177.8,90.72,RB,,3,1,14:54,894,10,10,7,3,34,SHOTGUN,5,7.0,1,N,1
6122,10/02/2022,NE,GB,12,DeVante Parker,190.5,97.98,WR,29.0,3,1,4:59,299,15,14,10,-4,85,SINGLEBACK,6,7.0,25,N,25
6123,10/30/2022,IND,WAS,32,Jonathan Taylor,180.3,100.24,RB,23.0,3,1,9:18,558,10,3,7,-4,38,SHOTGUN,5,6.0,1,N,1
6124,10/23/2022,LAC,SEA,28,Austin Ekeler,177.8,90.72,RB,27.0,4,2,6:33,393,10,16,37,-21,72,SHOTGUN,5,5.0,14,N,14
6125,09/11/2022,JAX,WAS,32,Travis Etienne,177.8,90.72,RB,,2,1,9:07,547,10,14,3,-11,39,SINGLEBACK,6,6.0,16,Y,-5
6126,10/16/2022,TB,PIT,27,Rachaad White,188.0,95.25,RB,,3,3,2:58,178,7,13,12,-1,92,SHOTGUN,5,5.0,6,N,6
6127,10/02/2022,DAL,WAS,32,Cooper Rush,190.5,102.06,QB,28.0,2,3,2:12,132,1,6,7,-1,85,SINGLEBACK,6,7.0,1,N,1
6128,09/26/2022,NYG,DAL,9,Sterling Shepard,177.8,91.17,WR,29.0,1,1,0:32,32,10,0,3,-3,46,SHOTGUN,5,7.0,6,N,6
6129,10/16/2022,SF,ATL,2,Kyle Juszczyk,185.4,108.86,FB,31.0,3,3,14:43,883,10,21,14,-7,80,SHOTGUN,5,6.0,5,N,5
6130,09/25/2022,BUF,MIA,20,Josh Allen,195.6,107.5,QB,26.0,4,2,2:00,120,1,21,17,-4,11,SHOTGUN,5,8.0,-1,N,-1
6131,10/16/2022,NYG,BAL,3,Wan'Dale Robinson,180.3,83.91,WR,,2,3,3:36,216,4,0,7,-7,15,SHOTGUN,5,6.0,5,N,5
6132,09/11/2022,PIT,CIN,7,Diontae Johnson,177.8,82.1,WR,26.0,5,1,3:33,213,10,20,20,0,30,SHOTGUN,5,6.0,25,N,25
6133,10/23/2022,GB,WAS,32,Amari Rodgers,177.8,97.52,WR,,4,3,12:10,730,10,20,14,-6,64,SHOTGUN,5,5.0,9,N,9
6134,10/17/2022,LAC,DEN,10,Austin Ekeler,177.8,90.72,RB,27.0,4,1,4:54,294,20,13,16,-3,35,SHOTGUN,5,6.0,8,N,8
6135,10/30/2022,DEN,JAX,15,Jerry Jeudy,185.4,87.09,WR,23.0,2,2,0:46,46,10,10,7,-3,89,SHOTGUN,5,6.0,13,N,13
6136,11/06/2022,IND,NE,22,Jordan Wilkins,185.4,98.43,RB,28.0,4,1,3:59,239,10,26,3,-23,35,SHOTGUN,5,6.0,0,N,0
6137,09/25/2022,NO,CAR,5,Tre'Quan Smith,188.0,95.25,WR,26.0,4,1,2:56,176,10,22,7,-15,62,SHOTGUN,5,7.0,48,N,48
6138,10/16/2022,PIT,TB,30,Diontae Johnson,177.8,82.1,WR,26.0,2,3,6:39,399,6,7,6,1,55,SHOTGUN,5,6.0,9,N,9
6139,10/16/2022,PHI,DAL,9,A.J. Brown,182.9,102.51,WR,25.0,1,4,3:28,208,3,0,0,0,72,SHOTGUN,5,7.0,11,N,11
6140,09/25/2022,DET,MIN,21,Jamaal Williams,182.9,96.62,RB,27.0,4,1,4:30,270,10,21,24,3,49,SINGLEBACK,6,6.0,3,N,3
6141,09/25/2022,NO,CAR,5,Alvin Kamara,177.8,97.52,RB,27.0,2,2,2:46,166,10,13,0,-13,29,PISTOL,4,7.0,4,N,4
6142,10/06/2022,DEN,IND,14,Melvin Gordon,185.4,97.52,RB,29.0,2,1,5:32,332,10,6,0,6,58,SHOTGUN,5,6.0,4,N,4
6143,10/02/2022,KC,TB,30,Travis Kelce,195.6,117.93,TE,32.0,4,3,13:01,781,4,24,38,14,54,SHOTGUN,5,6.0,22,N,22
6144,10/09/2022,NO,SEA,28,Alvin Kamara,177.8,97.52,RB,27.0,2,3,14:11,851,2,3,10,-7,59,SHOTGUN,5,7.0,3,N,3
6145,11/06/2022,KC,TEN,31,Mecole Hardman,177.8,84.82,WR,24.0,2,3,15:00,900,5,3,0,3,103,SHOTGUN,5,5.0,7,N,7
6146,09/25/2022,ATL,SEA,28,Kyle Pitts,198.1,113.4,TE,,1,2,1:55,115,10,10,7,-3,49,PISTOL,4,7.0,28,N,28
6147,09/19/2022,MIN,PHI,26,Kirk Cousins,190.5,91.63,QB,34.0,2,2,14:13,853,8,14,0,-14,37,SINGLEBACK,6,6.0,7,N,7
6148,10/02/2022,BUF,BAL,3,Khalil Shakir,182.9,86.18,WR,,4,2,2:14,134,3,20,20,0,55,SHOTGUN,5,6.0,9,N,9
6149,11/06/2022,TB,LA,17,Leonard Fournette,182.9,103.42,RB,27.0,2,1,0:41,41,10,3,7,-4,35,SHOTGUN,5,4.0,5,N,5
6150,10/02/2022,LAC,HOU,13,Austin Ekeler,177.8,90.72,RB,27.0,2,1,11:18,678,10,0,14,14,37,I_FORM,2,7.0,3,N,3
6151,09/18/2022,DAL,CIN,7,Tony Pollard,182.9,94.8,RB,25.0,1,1,3:05,185,10,7,3,4,85,SINGLEBACK,6,8.0,3,N,3
6152,10/16/2022,SEA,ARI,1,Kenneth Walker,177.8,95.25,RB,,2,1,14:55,895,10,3,3,0,90,SINGLEBACK,6,8.0,3,N,3
6153,10/30/2022,SEA,NYG,24,Kenneth Walker,177.8,95.25,RB,,3,1,6:04,364,10,10,10,0,35,PISTOL,4,6.0,3,N,3
6154,09/19/2022,PHI,MIN,21,Jalen Hurts,188.0,98.88,QB,24.0,2,1,9:34,574,10,14,7,7,94,SHOTGUN,5,6.0,0,N,0
6155,11/07/2022,BAL,NO,23,Lamar Jackson,188.0,96.16,QB,25.0,2,3,5:46,346,2,0,7,7,62,EMPTY,1,6.0,16,N,16
6156,09/11/2022,WAS,JAX,15,Antonio Gibson,188.0,100.24,RB,24.0,2,1,4:59,299,10,14,3,11,107,SHOTGUN,5,8.0,13,N,13
6157,10/23/2022,CIN,ATL,2,Tee Higgins,193.0,95.25,WR,23.0,2,2,1:23,83,17,21,7,14,44,SHOTGUN,5,6.0,25,N,25
6158,10/23/2022,CIN,ATL,2,Hayden Hurst,193.0,111.13,TE,29.0,2,2,3:15,195,16,21,7,14,33,SHOTGUN,5,7.0,14,N,14
6159,09/11/2022,MIA,NE,22,Tyreek Hill,177.8,83.91,WR,28.0,2,2,13:32,812,5,3,0,3,21,SINGLEBACK,6,7.0,4,N,4
6160,10/02/2022,BAL,BUF,4,J.K. Dobbins,177.8,97.07,RB,23.0,1,1,0:20,20,10,14,3,11,74,EMPTY,1,6.0,20,N,20
6161,10/02/2022,BAL,BUF,4,Lamar Jackson,188.0,96.16,QB,25.0,1,1,4:29,269,10,7,3,4,83,PISTOL,4,6.0,9,N,9
6162,09/11/2022,IND,HOU,13,Jonathan Taylor,180.3,100.24,RB,23.0,1,2,1:12,72,1,0,3,3,23,SHOTGUN,5,6.0,4,N,4
6163,10/23/2022,GB,WAS,32,A.J. Dillon,185.4,113.4,RB,24.0,4,2,12:55,775,10,20,14,-6,64,SHOTGUN,5,6.0,0,N,0
6164,09/25/2022,SEA,ATL,2,Rashaad Penny,180.3,99.79,RB,26.0,4,4,3:44,224,1,23,27,-4,56,SINGLEBACK,6,6.0,4,N,4
6165,10/30/2022,LA,SF,29,Allen Robinson,188.0,99.79,WR,29.0,4,3,11:23,683,5,14,24,-10,80,EMPTY,1,6.0,6,N,6
6166,10/23/2022,IND,TEN,31,Jonathan Taylor,180.3,100.24,RB,23.0,3,1,10:27,627,10,13,0,-13,68,SHOTGUN,5,6.0,1,N,1
6167,09/11/2022,IND,HOU,13,Jonathan Taylor,180.3,100.24,RB,23.0,4,2,9:12,552,3,20,6,-14,97,SHOTGUN,5,6.0,4,N,4
6168,10/23/2022,TB,CAR,5,Mike Evans,195.6,104.78,WR,29.0,1,2,2:26,146,16,0,0,0,45,I_FORM,2,6.0,16,N,16
6169,10/10/2022,LV,KC,16,Brandon Bolden,180.3,99.79,RB,32.0,3,3,7:48,468,27,17,20,3,102,SHOTGUN,5,5.0,5,N,5
6170,09/18/2022,SF,SEA,28,Jeffery Wilson,182.9,88.0,RB,26.0,4,2,13:29,809,6,20,7,13,61,PISTOL,4,7.0,-1,N,-1
6171,09/08/2022,LA,BUF,4,Ben Skowronek,190.5,99.79,WR,,4,1,2:40,160,10,10,31,-21,54,SHOTGUN,5,5.0,4,N,4
6172,10/23/2022,CLE,BAL,3,Nick Chubb,180.3,102.06,RB,26.0,1,1,13:43,823,10,0,0,0,54,SINGLEBACK,6,8.0,2,N,2
6173,10/02/2022,LV,DEN,10,Josh Jacobs,177.8,99.79,RB,24.0,1,1,1:19,79,10,3,7,-4,63,SINGLEBACK,6,6.0,9,N,9
6174,11/06/2022,BUF,NYJ,25,Devin Singletary,170.2,92.08,RB,25.0,2,2,7:14,434,10,3,7,4,54,SHOTGUN,5,6.0,8,N,8
6175,09/25/2022,BAL,NE,22,Josh Oliver,195.6,113.4,TE,25.0,2,1,2:33,153,10,10,7,-3,47,I_FORM,2,8.0,7,N,7
6176,09/11/2022,ARI,KC,16,Greg Dortch,170.2,78.47,WR,24.0,1,2,0:04,4,18,0,14,-14,51,SHOTGUN,5,6.0,24,N,24
6177,09/18/2022,DAL,CIN,7,Tony Pollard,182.9,94.8,RB,25.0,1,2,2:33,153,7,7,3,4,82,SINGLEBACK,6,6.0,2,N,2
6178,10/02/2022,LAC,HOU,13,Gerald Everett,190.5,108.86,TE,28.0,2,1,6:50,410,10,7,21,14,88,EMPTY,1,5.0,16,N,16
6179,10/30/2022,DEN,JAX,15,Jerry Jeudy,185.4,87.09,WR,23.0,2,3,3:23,203,7,10,0,-10,41,SHOTGUN,5,6.0,25,N,25
